"","flgs_number","pkts","bytes","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnP_PDstIP","TnP_PerProto","AR_P_Proto_P_SrcIP","N_IN_Conn_P_DstIP","AR_P_Proto_P_Dport","attack","category","subcategory"
"3647246",1,2,134,1,0.001041,0.001041,0,0.001041,0.001041,0.001041,1,1,74,60,960.614807,0,0,202,202,94.617,100,1921.23,1,"Reconnaissance","Service_Scan"
"3628373",1,2,120,1,0.004352,0.004352,0,0.004352,0.004352,0.004352,1,1,60,60,229.779404,0,0,188,188,644.376,100,459.559,1,"Reconnaissance","Service_Scan"
"3609091",6,1,60,4,3.3e-05,3.3e-05,0,3.3e-05,3.3e-05,3.3e-05,1,0,60,0,0,0,0,57,57,25089.6,57,30303,1,"Reconnaissance","Service_Scan"
"3632783",1,2,120,1,0.000513,0.000513,0,0.000513,0.000513,0.000513,1,1,60,60,1949.317749,0,0,326,326,782.426,100,3898.64,1,"Reconnaissance","Service_Scan"
"3619659",1,2,120,1,9.9e-05,9.9e-05,0,9.9e-05,9.9e-05,9.9e-05,1,1,60,60,10101.010742,0,0,198,200,26774.8,99,36383.7,1,"Reconnaissance","Service_Scan"
"3653783",1,2,120,1,0.001473,0.001473,0,0.001473,0.001473,0.001473,1,1,60,60,678.886597,0,0,199,199,540.999,100,1357.77,1,"Reconnaissance","Service_Scan"
"3618382",1,13,1113,6,0.197769,0.197769,0,0.197769,0.197769,0.197769,7,6,532,581,60.676849,30.338425,25.282021,1300,1300,65.5809,100,65.5767,1,"Reconnaissance","Service_Scan"
"3666655",1,2,120,1,0.00075,0.00075,0,0.00075,0.00075,0.00075,1,1,60,60,1333.333374,0,0,198,198,75.6204,100,2666.67,1,"Reconnaissance","Service_Scan"
"3658868",6,1,60,4,0.000174,0.000174,0,0.000174,0.000174,0.000174,1,0,60,0,0,0,0,80,80,9778.69,80,5747.13,1,"Reconnaissance","Service_Scan"
"3595768",1,2,120,1,5e-05,5e-05,0,5e-05,5e-05,5e-05,1,1,60,60,20000,0,0,200,200,18660.2,100,40000,1,"Reconnaissance","Service_Scan"
"3585726",1,2,120,1,0.000231,0.000231,0,0.000231,0.000231,0.000231,1,1,60,60,4329.004395,0,0,100,120,16.5421,44,8658.01,1,"Reconnaissance","OS_Fingerprint"
"3650477",1,2,134,1,0.000784,0.000784,0,0.000784,0.000784,0.000784,1,1,74,60,1275.510254,0,0,208,208,25.2256,100,2551.02,1,"Reconnaissance","Service_Scan"
"3620209",1,2,120,1,4.1e-05,4.1e-05,0,4.1e-05,4.1e-05,4.1e-05,1,1,60,60,24390.244141,0,0,198,200,10322.6,99,14759.6,1,"Reconnaissance","Service_Scan"
"3586476",1,2,120,1,3.3e-05,3.3e-05,0,3.3e-05,3.3e-05,3.3e-05,1,1,60,60,30303.029297,0,0,202,202,25634.5,100,60606.1,1,"Reconnaissance","OS_Fingerprint"
"3642956",1,2,134,1,3e-06,3e-06,0,3e-06,3e-06,3e-06,1,1,74,60,333333.3125,0,0,176,200,44433.2,88,666667,1,"Reconnaissance","Service_Scan"
"3624327",1,2,120,1,0.001654,0.001654,0,0.001654,0.001654,0.001654,1,1,60,60,604.59491,0,0,296,296,971.02,100,1209.19,1,"Reconnaissance","Service_Scan"
"3650053",1,2,134,1,0.002098,0.002098,0,0.002098,0.002098,0.002098,1,1,74,60,476.64444,0,0,208,208,23.745,100,953.289,1,"Reconnaissance","Service_Scan"
"3620121",1,2,120,1,3.6e-05,3.6e-05,0,3.6e-05,3.6e-05,3.6e-05,1,1,60,60,27777.777344,0,0,200,200,35733.6,100,10132.7,1,"Reconnaissance","Service_Scan"
"3592083",1,2,120,1,0.000615,0.000615,0,0.000615,0.000615,0.000615,1,1,60,60,1626.016235,0,0,202,202,2274.29,100,3252.03,1,"Reconnaissance","OS_Fingerprint"
"3587995",1,2,120,1,2.7e-05,2.7e-05,0,2.7e-05,2.7e-05,2.7e-05,1,1,60,60,37037.035156,0,0,200,200,46218.5,100,74074.1,1,"Reconnaissance","OS_Fingerprint"
"3582760",1,2,120,1,0.003695,0.003695,0,0.003695,0.003695,0.003695,1,1,60,60,270.635986,0,0,197,197,569.391,100,541.272,1,"Reconnaissance","OS_Fingerprint"
"3645316",1,2,120,1,2.4e-05,2.4e-05,0,2.4e-05,2.4e-05,2.4e-05,1,1,60,60,41666.664062,0,0,200,200,16894.7,100,83333.3,1,"Reconnaissance","Service_Scan"
"3616176",1,13,1113,6,0.197958,0.197958,0,0.197958,0.197958,0.197958,7,6,532,581,60.618923,30.309462,25.257883,1300,1300,65.3734,100,65.4783,1,"Reconnaissance","Service_Scan"
"3606090",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,24469.8,58,32258.1,1,"Reconnaissance","Service_Scan"
"3592726",1,2,120,1,0.001365,0.001365,0,0.001365,0.001365,0.001365,1,1,60,60,732.600708,0,0,200,200,1820.2,100,1465.2,1,"Reconnaissance","OS_Fingerprint"
"3652710",1,2,120,1,0.004656,0.004656,0,0.004656,0.004656,0.004656,1,1,60,60,214.776627,0,0,196,196,351.004,100,429.553,1,"Reconnaissance","Service_Scan"
"3623816",1,2,120,1,4.2e-05,4.2e-05,0,4.2e-05,4.2e-05,4.2e-05,1,1,60,60,23809.523438,0,0,322,330,485.989,98,6406.89,1,"Reconnaissance","Service_Scan"
"3604322",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,26315.8,58,31746,1,"Reconnaissance","Service_Scan"
"3631809",1,2,120,1,0.002525,0.002525,0,0.002525,0.002525,0.002525,1,1,60,60,396.039612,0,0,201,201,811.721,100,792.079,1,"Reconnaissance","Service_Scan"
"3614351",1,11,1391,6,0.235304,0.235304,0,0.235304,0.235304,0.235304,6,5,565,826,42.498215,21.249107,16.999287,2013,2013,11.5421,100,105.518,1,"Reconnaissance","Service_Scan"
"3593382",1,2,120,1,0.00106,0.00106,0,0.00106,0.00106,0.00106,1,1,60,60,943.396179,0,0,202,202,2916.71,100,1886.79,1,"Reconnaissance","OS_Fingerprint"
"3645837",1,2,120,1,2e-05,2e-05,0,2e-05,2e-05,2e-05,1,1,60,60,50000,0,0,201,201,29986.6,100,1e+05,1,"Reconnaissance","Service_Scan"
"3589310",1,2,120,1,3.7e-05,3.7e-05,0,3.7e-05,3.7e-05,3.7e-05,1,1,60,60,27027.025391,0,0,262,262,29480,100,54054.1,1,"Reconnaissance","OS_Fingerprint"
"3594435",1,2,120,1,0.000669,0.000669,0,0.000669,0.000669,0.000669,1,1,60,60,1494.768433,0,0,201,201,2910.22,100,2989.54,1,"Reconnaissance","OS_Fingerprint"
"3616498",1,13,1113,6,0.198969,0.198969,0,0.198969,0.198969,0.198969,7,6,532,581,60.310902,30.155451,25.129541,1300,1300,65.5689,100,65.5441,1,"Reconnaissance","Service_Scan"
"3584993",1,2,120,1,0.000503,0.000503,0,0.000503,0.000503,0.000503,1,1,60,60,1988.071655,0,0,200,200,3714.3,100,3976.14,1,"Reconnaissance","OS_Fingerprint"
"3593146",1,2,120,1,0.0011,0.0011,0,0.0011,0.0011,0.0011,1,1,60,60,909.090942,0,0,204,204,3314.76,100,1818.18,1,"Reconnaissance","OS_Fingerprint"
"3598087",1,2,120,1,0.000237,0.000237,0,0.000237,0.000237,0.000237,1,1,60,60,4219.40918,0,0,200,200,2897.33,100,8438.82,1,"Reconnaissance","Service_Scan"
"3638103",6,1,60,4,0.00021,0.00021,0,0.00021,0.00021,0.00021,1,0,60,0,0,0,0,56,56,6856.02,56,4761.9,1,"Reconnaissance","Service_Scan"
"3613925",1,11,2169,6,0.149352,0.149352,0,0.149352,0.149352,0.149352,6,5,700,1469,66.955917,33.477959,26.782366,1444,1444,41.2646,100,83.504,1,"Reconnaissance","Service_Scan"
"3666405",1,2,120,1,0.003175,0.003175,0,0.003175,0.003175,0.003175,1,1,60,60,314.960632,0,0,197,197,663.664,100,629.921,1,"Reconnaissance","Service_Scan"
"3643359",1,2,134,1,2.3e-05,2.3e-05,0,2.3e-05,2.3e-05,2.3e-05,1,1,74,60,43478.261719,0,0,200,200,115473,100,86956.5,1,"Reconnaissance","Service_Scan"
"3662325",6,1,60,4,0.000154,0.000154,0,0.000154,0.000154,0.000154,1,0,60,0,0,0,0,58,58,6337.14,58,12987,1,"Reconnaissance","Service_Scan"
"3592134",1,2,120,1,0.000565,0.000565,0,0.000565,0.000565,0.000565,1,1,60,60,1769.911499,0,0,200,200,2254.97,100,3539.82,1,"Reconnaissance","OS_Fingerprint"
"3608005",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,35545,58,57142.9,1,"Reconnaissance","Service_Scan"
"3637072",1,2,120,1,0.003605,0.003605,0,0.003605,0.003605,0.003605,1,1,60,60,277.392517,0,0,196,196,651.516,100,554.785,1,"Reconnaissance","Service_Scan"
"3599657",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,90,90,661765,90,0,1,"Reconnaissance","Service_Scan"
"3596698",1,2,120,1,1.3e-05,1.3e-05,0,1.3e-05,1.3e-05,1.3e-05,1,1,60,60,76923.078125,0,0,200,200,136054,100,153846,1,"Reconnaissance","Service_Scan"
"3633743",1,2,120,1,0.000655,0.000655,0,0.000655,0.000655,0.000655,1,1,60,60,1526.717651,0,0,196,196,886.312,100,3053.44,1,"Reconnaissance","Service_Scan"
"3610394",1,2,120,1,7e-06,7e-06,0,7e-06,7e-06,7e-06,1,1,60,60,142857.140625,0,0,200,200,24746.3,100,285714,1,"Reconnaissance","Service_Scan"
"3581416",1,2,120,1,2.9e-05,2.9e-05,0,2.9e-05,2.9e-05,2.9e-05,1,1,60,60,34482.757812,0,0,597,595,5.25719,95,68965.5,1,"Reconnaissance","OS_Fingerprint"
"3623275",1,2,120,1,7.1e-05,7.1e-05,0,7.1e-05,7.1e-05,7.1e-05,1,1,60,60,14084.506836,0,0,200,200,54817.3,100,36920.8,1,"Reconnaissance","Service_Scan"
"3595060",1,3,180,1,6.4e-05,6.4e-05,0,6.4e-05,6.4e-05,6.4e-05,2,1,120,60,31250,15625,0,179,199,42559,82,46875,1,"Reconnaissance","OS_Fingerprint"
"3594295",1,2,120,1,0.000726,0.000726,0,0.000726,0.000726,0.000726,1,1,60,60,1377.410522,0,0,204,204,3117.41,100,2754.82,1,"Reconnaissance","OS_Fingerprint"
"3659192",6,1,60,4,0.000133,0.000133,0,0.000133,0.000133,0.000133,1,0,60,0,0,0,0,79,78,7196.97,78,7518.8,1,"Reconnaissance","Service_Scan"
"3577655",1,2,120,1,0.000114,0.000114,0,0.000114,0.000114,0.000114,1,1,60,60,8771.929688,0,0,200,200,10574.7,100,17543.9,1,"Reconnaissance","OS_Fingerprint"
"3597704",1,2,120,1,0.000101,0.000101,0,0.000101,0.000101,0.000101,1,1,60,60,9900.990234,0,0,201,201,12130.4,100,19802,1,"Reconnaissance","Service_Scan"
"3667741",1,2,120,1,0.000111,0.000111,0,0.000111,0.000111,0.000111,1,1,60,60,9009.008789,0,0,200,200,12543.9,100,13536.4,1,"Reconnaissance","Service_Scan"
"3617073",1,13,1113,6,0.198686,0.198686,0,0.198686,0.198686,0.198686,7,6,532,581,60.396805,30.198402,25.165337,1300,1300,65.4794,100,65.5252,1,"Reconnaissance","Service_Scan"
"3650604",1,2,134,1,0.002803,0.002803,0,0.002803,0.002803,0.002803,1,1,74,60,356.76062,0,0,200,200,4176.5,100,713.521,1,"Reconnaissance","Service_Scan"
"3638229",6,1,60,4,0.00016,0.00016,0,0.00016,0.00016,0.00016,1,0,60,0,0,0,0,58,58,9641.87,58,12295.1,1,"Reconnaissance","Service_Scan"
"3616694",1,13,1113,6,0.19882,0.19882,0,0.19882,0.19882,0.19882,7,6,532,581,60.356102,30.178051,25.148376,1300,1300,65.5531,100,65.5878,1,"Reconnaissance","Service_Scan"
"3613225",1,2,120,1,0.000108,0.000108,0,0.000108,0.000108,0.000108,1,1,60,60,9259.258789,0,0,200,200,6276.87,100,18518.5,1,"Reconnaissance","Service_Scan"
"3637862",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,84,84,88424.4,84,0,1,"Reconnaissance","Service_Scan"
"3630125",1,2,120,1,0.000535,0.000535,0,0.000535,0.000535,0.000535,1,1,60,60,1869.158936,0,0,353,353,1889.73,100,3738.32,1,"Reconnaissance","Service_Scan"
"3640155",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,59,58,7433.1,58,8097.17,1,"Reconnaissance","Service_Scan"
"3654914",1,2,120,1,1.038478,1.038478,0,1.038478,1.038478,1.038478,1,1,60,60,0.962948,0,0,153,114,4.28125,96,3.84934,1,"Reconnaissance","Service_Scan"
"3625738",1,4,240,1,0.005714,0.005714,0,0.005714,0.005714,0.005714,2,2,120,120,525.026245,175.008743,175.008743,400,400,712.974,100,700.035,1,"Reconnaissance","Service_Scan"
"3662645",6,1,60,4,0.000156,0.000156,0,0.000156,0.000156,0.000156,1,0,60,0,0,0,0,57,57,7780.08,57,6410.26,1,"Reconnaissance","Service_Scan"
"3611436",1,55,43333,6,0.451146,0.451146,0,0.451146,0.451146,0.451146,28,27,19081,24252,119.695175,59.847588,57.631008,894,913,14.5883,98,28.8201,1,"Reconnaissance","Service_Scan"
"3594745",1,6,635,1,0.0015,0.0015,0,0.0015,0.0015,0.0015,3,3,429,206,3333.333252,1333.333374,1333.333374,863,863,0.25793,100,2.9208,1,"Reconnaissance","OS_Fingerprint"
"3637590",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,88,88,13012,88,0,1,"Reconnaissance","Service_Scan"
"3651128",1,2,120,1,0.003448,0.003448,0,0.003448,0.003448,0.003448,1,1,60,60,290.023193,0,0,200,200,1009.7,100,580.046,1,"Reconnaissance","Service_Scan"
"3644166",1,2,134,1,3.1e-05,3.1e-05,0,3.1e-05,3.1e-05,3.1e-05,1,1,74,60,32258.064453,0,0,182,200,72279.6,91,64516.1,1,"Reconnaissance","Service_Scan"
"3640760",6,1,60,4,0.000165,0.000165,0,0.000165,0.000165,0.000165,1,0,60,0,0,0,0,57,57,7604.56,57,6060.61,1,"Reconnaissance","Service_Scan"
"3649431",1,2,134,1,0.000676,0.000676,0,0.000676,0.000676,0.000676,1,1,74,60,1479.289917,0,0,201,201,184.879,100,2958.58,1,"Reconnaissance","Service_Scan"
"3595719",1,2,120,1,6.8e-05,6.8e-05,0,6.8e-05,6.8e-05,6.8e-05,1,1,60,60,14705.881836,0,0,200,200,18660.2,100,29411.8,1,"Reconnaissance","Service_Scan"
"3609249",1,2,120,1,0.000133,0.000133,0,0.000133,0.000133,0.000133,1,1,60,60,7518.797363,0,0,163,207,18263.3,76,15037.6,1,"Reconnaissance","Service_Scan"
"3611132",1,2,120,1,0.000154,0.000154,0,0.000154,0.000154,0.000154,1,1,60,60,6493.506836,0,0,200,200,16673.6,100,12987,1,"Reconnaissance","Service_Scan"
"3643151",1,2,134,1,1e-06,1e-06,0,1e-06,1e-06,1e-06,1,1,74,60,1e+06,0,0,178,202,58265.1,88,2e+06,1,"Reconnaissance","Service_Scan"
"3579968",1,2,120,1,0.000164,0.000164,0,0.000164,0.000164,0.000164,1,1,60,60,6097.561035,0,0,200,200,18892.9,100,12195.1,1,"Reconnaissance","OS_Fingerprint"
"3595945",1,2,120,1,6.8e-05,6.8e-05,0,6.8e-05,6.8e-05,6.8e-05,1,1,60,60,14705.881836,0,0,200,200,44863.2,100,29411.8,1,"Reconnaissance","Service_Scan"
"3620696",1,2,120,1,5.5e-05,5.5e-05,0,5.5e-05,5.5e-05,5.5e-05,1,1,60,60,18181.818359,0,0,196,200,34410.8,98,35075.2,1,"Reconnaissance","Service_Scan"
"3603753",6,1,60,4,7e-05,7e-05,0,7e-05,7e-05,7e-05,1,0,60,0,0,0,0,60,58,13748.9,58,28571.4,1,"Reconnaissance","Service_Scan"
"3634110",1,2,120,1,0.000718,0.000718,0,0.000718,0.000718,0.000718,1,1,60,60,1392.75769,0,0,196,196,899.532,100,2785.52,1,"Reconnaissance","Service_Scan"
"3619449",1,2,120,1,4.1e-05,4.1e-05,0,4.1e-05,4.1e-05,4.1e-05,1,1,60,60,24390.244141,0,0,458,192,25336.5,99,31290.7,1,"Reconnaissance","Service_Scan"
"3599431",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,83,83,77064.2,83,0,1,"Reconnaissance","Service_Scan"
"3617131",1,13,1113,6,0.199289,0.199289,0,0.199289,0.199289,0.199289,7,6,532,581,60.214062,30.107031,25.089193,1300,1300,55.2539,100,62.9508,1,"Reconnaissance","Service_Scan"
"3631533",2,4,240,1,0.008198,0.008198,0,0.008198,0.008198,0.008198,2,2,120,120,365.942932,121.98098,121.98098,376,376,520.893,100,487.924,1,"Reconnaissance","Service_Scan"
"3588094",1,2,120,1,3e-05,3e-05,0,3e-05,3e-05,3e-05,1,1,60,60,33333.335938,0,0,200,200,38879.4,100,66666.7,1,"Reconnaissance","OS_Fingerprint"
"3598853",1,2,120,1,0.000173,0.000173,0,0.000173,0.000173,0.000173,1,1,60,60,5780.347168,0,0,200,200,12558.9,100,11560.7,1,"Reconnaissance","Service_Scan"
"3612756",1,2,120,1,0.001848,0.001848,0,0.001848,0.001848,0.001848,1,1,60,60,541.125549,0,0,209,209,4537.76,100,1082.25,1,"Reconnaissance","Service_Scan"
"3610991",1,2,120,1,0.000134,0.000134,0,0.000134,0.000134,0.000134,1,1,60,60,7462.686523,0,0,200,200,4434.2,100,14925.4,1,"Reconnaissance","Service_Scan"
"3578473",1,2,120,1,5.5e-05,5.5e-05,0,5.5e-05,5.5e-05,5.5e-05,1,1,60,60,18181.818359,0,0,301,301,4.54379,100,36363.6,1,"Reconnaissance","OS_Fingerprint"
"3631256",1,2,120,1,0.000267,0.000267,0,0.000267,0.000267,0.000267,1,1,60,60,3745.318359,0,0,206,202,3338.84,100,7490.64,1,"Reconnaissance","Service_Scan"
"3617533",1,13,1113,6,0.198307,0.198307,0,0.198307,0.198307,0.198307,7,6,532,581,60.512238,30.256119,25.213432,1300,1300,65.4882,100,65.5492,1,"Reconnaissance","Service_Scan"
"3600830",6,1,60,4,5.1e-05,5.1e-05,0,5.1e-05,5.1e-05,5.1e-05,1,0,60,0,0,0,0,58,58,20289.9,58,19607.8,1,"Reconnaissance","Service_Scan"
"3639953",6,1,60,4,0.000151,0.000151,0,0.000151,0.000151,0.000151,1,0,60,0,0,0,0,57,57,7117.44,57,6622.52,1,"Reconnaissance","Service_Scan"
"3579750",1,2,120,1,0.00013,0.00013,0,0.00013,0.00013,0.00013,1,1,60,60,7692.307617,0,0,200,200,17219.1,100,15384.6,1,"Reconnaissance","OS_Fingerprint"
"3597294",1,2,120,1,8.7e-05,8.7e-05,0,8.7e-05,8.7e-05,8.7e-05,1,1,60,60,11494.25293,0,0,243,243,21201.4,100,22988.5,1,"Reconnaissance","Service_Scan"
"3604134",6,1,60,4,7e-06,7e-06,0,7e-06,7e-06,7e-06,1,0,60,0,0,0,0,58,58,57034.2,58,142857,1,"Reconnaissance","Service_Scan"
"3659409",6,1,60,4,0.000147,0.000147,0,0.000147,0.000147,0.000147,1,0,60,0,0,0,0,71,71,6863.14,71,6802.72,1,"Reconnaissance","Service_Scan"
"3627361",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3605536",6,1,60,4,8.1e-05,8.1e-05,0,8.1e-05,8.1e-05,8.1e-05,1,0,60,0,0,0,0,59,59,20604.4,59,12345.7,1,"Reconnaissance","Service_Scan"
"3583011",1,2,120,1,0.003614,0.003614,0,0.003614,0.003614,0.003614,1,1,60,60,276.701721,0,0,198,198,818.496,100,553.403,1,"Reconnaissance","OS_Fingerprint"
"3626636",1,4,240,1,0.005434,0.005434,0,0.005434,0.005434,0.005434,2,2,120,120,552.079529,184.026505,184.026505,448,448,774.439,100,736.106,1,"Reconnaissance","Service_Scan"
"3648420",1,2,134,1,0.000557,0.000557,0,0.000557,0.000557,0.000557,1,1,74,60,1795.332153,0,0,206,206,33.5803,100,3590.66,1,"Reconnaissance","Service_Scan"
"3620376",1,2,120,1,8.9e-05,8.9e-05,0,8.9e-05,8.9e-05,8.9e-05,1,1,60,60,11235.955078,0,0,200,200,23586.5,100,25614.8,1,"Reconnaissance","Service_Scan"
"3630026",2,3,180,1,0.002867,0.002867,0,0.002867,0.002867,0.002867,2,1,120,60,697.593323,348.796661,0,210,210,1657.93,100,1046.39,1,"Reconnaissance","Service_Scan"
"3618261",1,13,1113,6,0.197708,0.197708,0,0.197708,0.197708,0.197708,7,6,532,581,60.695572,30.347786,25.289822,1303,1303,65.5078,100,62.5054,1,"Reconnaissance","Service_Scan"
"3655848",6,1,60,4,0.000214,0.000214,0,0.000214,0.000214,0.000214,1,0,60,0,0,0,0,69,69,6643.22,69,4672.9,1,"Reconnaissance","Service_Scan"
"3613481",1,2,120,1,0.000156,0.000156,0,0.000156,0.000156,0.000156,1,1,60,60,6410.256836,0,0,200,200,6433.35,100,12820.5,1,"Reconnaissance","Service_Scan"
"3630183",1,2,120,1,0.000844,0.000844,0,0.000844,0.000844,0.000844,1,1,60,60,1184.834106,0,0,353,353,1183.89,100,2369.67,1,"Reconnaissance","Service_Scan"
"3585355",1,2,120,1,0.000672,0.000672,0,0.000672,0.000672,0.000672,1,1,60,60,1488.095215,0,0,200,200,1565.03,100,2976.19,1,"Reconnaissance","OS_Fingerprint"
"3650159",1,2,134,1,0.001284,0.001284,0,0.001284,0.001284,0.001284,1,1,74,60,778.816223,0,0,208,208,24.3491,100,1557.63,1,"Reconnaissance","Service_Scan"
"3637007",1,2,120,1,0.003726,0.003726,0,0.003726,0.003726,0.003726,1,1,60,60,268.384338,0,0,196,196,651.516,100,536.769,1,"Reconnaissance","Service_Scan"
"3651035",1,2,120,1,0.000787,0.000787,0,0.000787,0.000787,0.000787,1,1,60,60,1270.648071,0,0,200,200,1231.63,100,2541.3,1,"Reconnaissance","Service_Scan"
"3642587",6,1,60,4,0.00018,0.00018,0,0.00018,0.00018,0.00018,1,0,60,0,0,0,0,58,58,9541.98,58,11111.1,1,"Reconnaissance","Service_Scan"
"3630978",2,4,240,1,0.003871,0.003871,0,0.003871,0.003871,0.003871,2,2,120,120,774.99353,258.331177,258.331177,212,212,1534.1,100,1033.32,1,"Reconnaissance","Service_Scan"
"3656244",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,71,71,8498.58,71,35714.3,1,"Reconnaissance","Service_Scan"
"3608975",6,1,60,4,6.9e-05,6.9e-05,0,6.9e-05,6.9e-05,6.9e-05,1,0,60,0,0,0,0,57,57,23659.3,57,14492.8,1,"Reconnaissance","Service_Scan"
"3592033",1,2,120,1,0.000614,0.000614,0,0.000614,0.000614,0.000614,1,1,60,60,1628.664429,0,0,202,202,2274.29,100,3257.33,1,"Reconnaissance","OS_Fingerprint"
"3631869",1,2,120,1,0.00244,0.00244,0,0.00244,0.00244,0.00244,1,1,60,60,409.83606,0,0,201,201,811.721,100,819.672,1,"Reconnaissance","Service_Scan"
"3624227",1,2,120,1,0.000267,0.000267,0,0.000267,0.000267,0.000267,1,1,60,60,3745.318359,0,0,200,200,2795.09,100,7490.64,1,"Reconnaissance","Service_Scan"
"3662552",6,1,60,4,0.00014,0.00014,0,0.00014,0.00014,0.00014,1,0,60,0,0,0,0,57,57,7164.79,57,14285.7,1,"Reconnaissance","Service_Scan"
"3656159",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,74,74,8508.73,74,11834.3,1,"Reconnaissance","Service_Scan"
"3609559",1,2,120,1,0.000109,0.000109,0,0.000109,0.000109,0.000109,1,1,60,60,9174.311523,0,0,200,200,11968.9,100,18348.6,1,"Reconnaissance","Service_Scan"
"3622145",1,2,120,1,4.5e-05,4.5e-05,0,4.5e-05,4.5e-05,4.5e-05,1,1,60,60,22222.222656,0,0,198,200,36504.4,99,42461.9,1,"Reconnaissance","Service_Scan"
"3640876",6,1,60,4,0.000226,0.000226,0,0.000226,0.000226,0.000226,1,0,60,0,0,0,0,58,58,7098.91,58,4424.78,1,"Reconnaissance","Service_Scan"
"3635294",1,2,120,1,0.403019,0.403019,0,0.403019,0.403019,0.403019,1,1,60,60,2.481272,0,0,351,193,55.9597,100,4.96255,1,"Reconnaissance","Service_Scan"
"3584730",1,2,120,1,0.006619,0.006619,0,0.006619,0.006619,0.006619,1,1,60,60,151.080231,0,0,195,195,297.814,100,302.16,1,"Reconnaissance","OS_Fingerprint"
"3651453",1,2,120,1,0.003395,0.003395,0,0.003395,0.003395,0.003395,1,1,60,60,294.550812,0,0,195,195,649.558,100,589.102,1,"Reconnaissance","Service_Scan"
"3584991",1,2,120,1,0.000416,0.000416,0,0.000416,0.000416,0.000416,1,1,60,60,2403.846191,0,0,200,200,3714.3,100,4807.69,1,"Reconnaissance","OS_Fingerprint"
"3593248",1,2,120,1,0.000151,0.000151,0,0.000151,0.000151,0.000151,1,1,60,60,6622.516602,0,0,199,199,3500.19,100,13245,1,"Reconnaissance","OS_Fingerprint"
"3598613",1,2,120,1,0.000161,0.000161,0,0.000161,0.000161,0.000161,1,1,60,60,6211.180176,0,0,200,200,12955.9,100,12422.4,1,"Reconnaissance","Service_Scan"
"3627009",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3652759",1,2,120,1,0.004625,0.004625,0,0.004625,0.004625,0.004625,1,1,60,60,216.216217,0,0,196,196,351.004,100,432.432,1,"Reconnaissance","Service_Scan"
"3642265",6,1,60,4,0.000174,0.000174,0,0.000174,0.000174,0.000174,1,0,60,0,0,0,0,56,56,6334.84,56,5747.13,1,"Reconnaissance","Service_Scan"
"3626073",1,3,180,1,0.007889,0.007889,0,0.007889,0.007889,0.007889,2,1,120,60,253.517563,126.758781,0,272,272,450.741,100,380.276,1,"Reconnaissance","Service_Scan"
"3643406",1,2,134,1,1.6e-05,1.6e-05,0,1.6e-05,1.6e-05,1.6e-05,1,1,74,60,62500,0,0,196,200,109131,98,125000,1,"Reconnaissance","Service_Scan"
"3583621",1,2,120,1,0.00145,0.00145,0,0.00145,0.00145,0.00145,1,1,60,60,689.655151,0,0,199,199,625.159,100,1379.31,1,"Reconnaissance","OS_Fingerprint"
"3625799",1,4,240,1,0.005627,0.005627,0,0.005627,0.005627,0.005627,2,2,120,120,533.143799,177.7146,177.7146,400,400,712.974,100,710.858,1,"Reconnaissance","Service_Scan"
"3654348",1,2,120,1,0.003677,0.003677,0,0.003677,0.003677,0.003677,1,1,60,60,271.960846,0,0,197,197,603.521,100,543.922,1,"Reconnaissance","Service_Scan"
"3665885",1,2,120,1,0.000555,0.000555,0,0.000555,0.000555,0.000555,1,1,60,60,1801.80188,0,0,200,200,4631.13,100,3603.6,1,"Reconnaissance","Service_Scan"
"3653032",1,2,120,1,0.000305,0.000305,0,0.000305,0.000305,0.000305,1,1,60,60,3278.688477,0,0,199,199,4198.84,100,6557.38,1,"Reconnaissance","Service_Scan"
"3659013",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,74,74,9307.14,74,24691.4,1,"Reconnaissance","Service_Scan"
"3635906",1,2,120,1,0.001003,0.001003,0,0.001003,0.001003,0.001003,1,1,60,60,997.009033,0,0,198,198,554.833,100,1994.02,1,"Reconnaissance","Service_Scan"
"3582373",1,2,120,1,0.003058,0.003058,0,0.003058,0.003058,0.003058,1,1,60,60,327.011108,0,0,200,200,991.115,100,654.022,1,"Reconnaissance","OS_Fingerprint"
"3577485",1,2,120,1,0.000115,0.000115,0,0.000115,0.000115,0.000115,1,1,60,60,8695.652344,0,0,45,207,20872,19,17391.3,1,"Reconnaissance","OS_Fingerprint"
